trip_id,pickup_centroid_latitude,pickup_centroid_longitude,dropoff_centroid_latitude,dropoff_centroid_longitude,trip_start_timestamp,Trip_End_Timestamp,Trip_Seconds,Trip_Miles
181c5f356f80edef05dd17cd962849f90f4c62eb,41.878865584,-87.625192142,41.842076117,-87.63397342200001,2019-06-16T10:45:00.000,2019-06-16 10:45:00,600.0,3.8
015cd218c0a27c56e941da4edd34b25dc77e4224,41.980264315,-87.913624596,42.001571027,-87.695012589,2019-06-16T10:45:00.000,2019-06-16 11:15:00,1740.0,11.6
52177d55273f27f57dc386889569139dc85a1ac7,41.922686284,-87.649488729,41.901206994,-87.676355989,2019-06-16T10:45:00.000,2019-06-16 11:00:00,956.0,3.85
7bdced51ec56f98ddb7c5318e63f3bfe2497531f,41.986711799999995,-87.663416405,42.009622881,-87.67016685700001,2019-06-16T10:45:00.000,2019-06-16 11:00:00,300.0,1.1
e86d6b451e7d935f7a4092942f9a3eb9f3faba2b,41.884987192,-87.620992913,41.89321636,-87.63784421,2019-06-16T10:45:00.000,2019-06-16 11:00:00,360.0,0.0
665a6bac962335f6406953c5dc6f3d912f7ff402,41.892507781,-87.626214906,41.859349715,-87.617358006,2019-06-16T10:45:00.000,2019-06-16 10:45:00,540.0,2.8
0a6ae8ccc84553f45a245ce8cfbfff11a4799272,41.89503345,-87.61971067200001,41.880994471,-87.632746489,2019-06-16T10:45:00.000,2019-06-16 10:45:00,300.0,1.3
d144652501e4c84e50109bdd75b4287b3f601e5d,41.954027649000004,-87.76339903200001,41.954027649000004,-87.76339903200001,2019-06-16T10:45:00.000,2019-06-16 10:45:00,213.0,0.86
6888a7afe6000b0ebf18e51598913a66f920c58c,41.944226601,-87.655998182,41.922686284,-87.649488729,2019-06-16T10:45:00.000,2019-06-16 11:00:00,728.0,3.21
ba63ceb3573f1468ce8d6d5421fea284ed3e80ac,41.892507781,-87.626214906,41.97907082,-87.90303966100001,2019-06-16T10:45:00.000,2019-06-16 11:15:00,2149.0,17.37
7886aac9b0e51b92c02abf376988c6c4268cdfb2,41.902788048000005,-87.62614559,41.97907082,-87.90303966100001,2019-06-16T10:45:00.000,2019-06-16 11:15:00,2297.0,17.25
63247b8567336b302fb0547548430744cbeac19f,41.878865584,-87.625192142,41.794090253,-87.592310855,2019-06-16T10:45:00.000,2019-06-16 11:00:00,660.0,7.4
cfe35a0857bb1ee92b8cc9affe62c497d0d1cb2f,41.879255084,-87.642648998,41.849246754,-87.624135298,2019-06-16T10:45:00.000,2019-06-16 10:45:00,621.0,2.4
9688ac33f35d0cc8bd152619dcf1d0a4fe468cf9,41.986711799999995,-87.663416405,41.899602111,-87.633308037,2019-06-16T10:45:00.000,2019-06-16 10:45:00,480.0,0.3
4008a3745d0d8652900cceaa48f421e8cabbbcb6,41.857183858,-87.620334624,41.874005383000004,-87.66351755,2019-06-16T10:45:00.000,2019-06-16 10:45:00,720.0,2.5
d154db3831598c0a13a1690e20d5a9aa12934055,41.899155613000005,-87.626210532,41.899155613000005,-87.626210532,2019-06-16T10:45:00.000,2019-06-16 11:00:00,490.0,1.82
3fe4113bb76df6834dc14a875657be7d15acffd6,41.900221297,-87.629105186,41.97907082,-87.90303966100001,2019-06-16T10:45:00.000,2019-06-16 11:30:00,2040.0,17.5
058c5362f384cb7c1475e74c353bc249deb2b2be,41.891971508000005,-87.612945414,41.884987192,-87.620992913,2019-06-16T10:45:00.000,2019-06-16 10:45:00,449.0,1.4
251fb648cbdf3a54a070ebe102dac4b14fa6a8ee,41.880994471,-87.632746489,41.891971508000005,-87.612945414,2019-06-16T10:45:00.000,2019-06-16 11:00:00,480.0,1.9
680364e709e34a23e3190e780f83f456bc9075f8,41.97907082,-87.90303966100001,41.890922026,-87.618868355,2019-06-16T11:00:00.000,2019-06-16 11:30:00,2043.0,17.63
277498b08a7b62f23dc5bf0036b27aa6d0f7ca4d,41.859349715,-87.617358006,41.859349715,-87.617358006,2019-06-16T11:00:00.000,2019-06-16 11:00:00,0.0,0.0
f12f5ee066acc3ecb7a3617f75aeec9abb837b71,41.794090253,-87.592310855,41.808916283,-87.596183344,2019-06-16T11:00:00.000,2019-06-16 11:00:00,316.0,0.99
1762f90edfcca351d4e21fe024c56d777d20f5bb,41.890922026,-87.618868355,41.859349715,-87.617358006,2019-06-16T11:00:00.000,2019-06-16 11:15:00,723.0,2.99
b183188f981fb330daa5c02441ff1b43bcd33098,41.898331794,-87.620762865,41.884987192,-87.620992913,2019-06-16T11:00:00.000,2019-06-16 11:15:00,480.0,1.2
02b6bda358191003f16704a9672a3853ce8d5386,41.980264315,-87.913624596,41.953582125,-87.72345239,2019-06-16T11:00:00.000,2019-06-16 11:15:00,780.0,0.0
301a4f13d6f27deab112347080e9f83ad7487bf8,41.89503345,-87.61971067200001,41.890922026,-87.618868355,2019-06-16T11:00:00.000,2019-06-16 11:00:00,360.0,0.4
13d3e42d5847d05def6cbada7c602359cece1871,41.79259236,-87.76961545299999,41.899602111,-87.633308037,2019-06-16T11:00:00.000,2019-06-16 11:30:00,1696.0,11.74
276f5afe31b3a514bcee039aff22b7ee00f4bb3d,41.892072635,-87.62887415700001,41.97907082,-87.90303966100001,2019-06-16T11:00:00.000,2019-06-16 11:45:00,2325.0,16.82
bfb667233d77413dc324b5338f47047aef8b7327,41.884987192,-87.620992913,41.884987192,-87.620992913,2019-06-16T11:00:00.000,2019-06-16 11:00:00,304.0,1.22
680b97ec03f675bc522bff7af0c11117d3d5d0aa,41.859349715,-87.617358006,41.859349715,-87.617358006,2019-06-16T11:00:00.000,2019-06-16 11:15:00,664.0,2.03
690578c5b2bebaef4ce2cd33109472bff044cb6f,41.874005383000004,-87.66351755,41.839086906,-87.71400380700001,2019-06-16T11:00:00.000,2019-06-16 11:15:00,960.0,6.2
019e1ea4db50817fe4791868d867a7d07ae5f17b,41.892072635,-87.62887415700001,41.892507781,-87.626214906,2019-06-16T11:00:00.000,2019-06-16 11:15:00,353.0,0.7
5b7cc77fc595259ad6b30e2879b6392a8d75740b,41.874005383000004,-87.66351755,41.80908443,-87.632424524,2019-06-16T11:00:00.000,2019-06-16 11:15:00,936.0,5.75
bf175417033c6b8861f0d0303b48b7ffa3e722f4,41.899602111,-87.633308037,41.944226601,-87.655998182,2019-06-16T11:00:00.000,2019-06-16 11:15:00,780.0,0.0
b08050e56b4179aa3fe657f5370df6f9899ec828,41.880994471,-87.632746489,41.877406123,-87.62197165200001,2019-06-16T11:00:00.000,2019-06-16 11:00:00,180.0,0.4
b070e9646f8f3a4afcb39f2718a23d268662adb8,41.880994471,-87.632746489,41.892507781,-87.626214906,2019-06-16T11:00:00.000,2019-06-16 11:30:00,1020.0,0.0
68c1630d09fd542cf01cc5f88feb9720acf0fb75,41.89321636,-87.63784421,41.892507781,-87.626214906,2019-06-16T11:00:00.000,2019-06-16 11:15:00,420.0,1.1
be8b9d55a275f12a08225a0a16d3329ba99ff2d5,41.891971508000005,-87.612945414,41.879255084,-87.642648998,2019-06-16T11:00:00.000,2019-06-16 11:00:00,420.0,0.0
2f8b614a4c22a17481738a1ae589fcd27359bfeb,41.890922026,-87.618868355,41.870607371999995,-87.622172937,2019-06-16T11:00:00.000,2019-06-16 11:00:00,600.0,2.3
6de03a964484b9424ae1aafd28ba80b1b08d29a8,41.97907082,-87.90303966100001,41.890922026,-87.618868355,2019-06-16T11:00:00.000,2019-06-16 11:30:00,2285.0,18.03
2d9497ead23cdc0dc2e7cbd7ee1ddf4df9ecb25b,41.884987192,-87.620992913,41.97907082,-87.90303966100001,2019-06-16T11:00:00.000,2019-06-16 12:00:00,3040.0,18.5
dadbf7d1104da17670fabbe5d5f1b9a5841f6345,41.859349715,-87.617358006,41.892507781,-87.626214906,2019-06-16T11:00:00.000,2019-06-16 11:15:00,998.0,3.19
ba51f42e75d6442c6a969981fb21b552c66fff23,41.890922026,-87.618868355,41.849246754,-87.624135298,2019-06-16T11:00:00.000,2019-06-16 11:15:00,720.0,2.9
d95c0846d6e8a7d245b5334d28b5619439a382be,41.878865584,-87.625192142,41.794090253,-87.592310855,2019-06-16T11:00:00.000,2019-06-16 11:30:00,1108.0,7.74
fafe3f9337fa8c8752b3e847bf7d0c8dac44d198,41.899602111,-87.633308037,41.944226601,-87.655998182,2019-06-16T11:00:00.000,2019-06-16 11:15:00,480.0,0.0
2bfa353455090959617499907392c6ec2440f7b1,41.97907082,-87.90303966100001,41.884987192,-87.620992913,2019-06-16T11:00:00.000,2019-06-16 11:45:00,2303.0,18.0
021d5c503473110567ba7b683cad7048ebc5e672,41.899602111,-87.633308037,41.944226601,-87.655998182,2019-06-16T11:00:00.000,2019-06-16 11:00:00,780.0,4.9
29bf9ef7d051970b872bbdecc4ded544b79b39ed,41.899602111,-87.633308037,41.92276062,-87.69915534299999,2019-06-16T11:00:00.000,2019-06-16 11:15:00,915.0,4.55
6be862548e34d6c229324538835a6dc90850ff83,41.878865584,-87.625192142,41.874005383000004,-87.66351755,2019-06-16T11:00:00.000,2019-06-16 11:00:00,312.0,1.08
815bd046dac36fa8e4d8e505cc5fef5506cd289a,41.890922026,-87.618868355,41.899155613000005,-87.626210532,2019-06-16T11:00:00.000,2019-06-16 11:00:00,360.0,0.0
ba996905e0374eb754176176eb51e5f5b68abd7e,41.900069603,-87.720918238,41.80908443,-87.632424524,2019-06-16T11:00:00.000,2019-06-16 11:15:00,1320.0,0.0
1574cea28ce15fb2c50c21f12e1738129e5b9905,41.89321636,-87.63784421,41.890922026,-87.618868355,2019-06-16T11:00:00.000,2019-06-16 11:15:00,480.0,0.0
d97a018b4649b2e4581bc04724368f6ce289e824,41.899602111,-87.633308037,41.874005383000004,-87.66351755,2019-06-16T11:00:00.000,2019-06-16 11:15:00,840.0,0.0
297887774ab85b103dd625271bf461335aa97f84,41.892072635,-87.62887415700001,41.884987192,-87.620992913,2019-06-16T11:00:00.000,2019-06-16 11:00:00,333.0,0.71
6aaf72e9a897c59d3143d2e9e29c82820748d6cc,41.878865584,-87.625192142,41.899602111,-87.633308037,2019-06-16T11:00:00.000,2019-06-16 11:15:00,696.0,2.41
5a5965b7e53d02b7b7281c12870a7dc3da889fb0,41.879255084,-87.642648998,41.89503345,-87.61971067200001,2019-06-16T11:00:00.000,2019-06-16 11:00:00,540.0,1.7
ba6554cdfcc6b297dda5b0570a3ea36b0d0788c3,41.880994471,-87.632746489,41.884987192,-87.620992913,2019-06-16T11:00:00.000,2019-06-16 11:00:00,360.0,0.0
4d11484c941237bb41085edaf36505194211182a,41.898331794,-87.620762865,41.892507781,-87.626214906,2019-06-16T11:00:00.000,2019-06-16 11:15:00,341.0,0.65
b7a7b2b229baf2a52c930e956dff1d29f93e9ece,41.89321636,-87.63784421,41.880994471,-87.632746489,2019-06-16T11:00:00.000,2019-06-16 11:00:00,240.0,0.8
2b9fc686faa400cf8bbb8b400efa36196ebcbb89,41.890922026,-87.618868355,41.899155613000005,-87.626210532,2019-06-16T11:00:00.000,2019-06-16 11:00:00,300.0,0.8
7f15f73273d2f05eed12c2b0ae5f0b928dcf5fa9,41.744205146,-87.656305986,41.740205756,-87.61596952299999,2019-06-16T11:00:00.000,2019-06-16 11:15:00,480.0,0.0
b8fe31cdcae34a7f2e24c8a45aefef1f172fce44,41.892507781,-87.626214906,41.907520075,-87.62665890000001,2019-06-16T11:00:00.000,2019-06-16 11:15:00,506.0,1.04
b8897b29f25df28aa1dec6cd19fac2e23b837e63,41.884987192,-87.620992913,41.877406123,-87.62197165200001,2019-06-16T11:00:00.000,2019-06-16 11:00:00,135.0,0.68
fab9c732774801ecfe2b215c54476c27d36b55f8,41.899602111,-87.633308037,41.922686284,-87.649488729,2019-06-16T11:00:00.000,2019-06-16 11:15:00,420.0,1.6
2b3cb99f2cb1074bea35068d0c775606df1a7020,41.878865584,-87.625192142,41.839086906,-87.71400380700001,2019-06-16T11:00:00.000,2019-06-16 11:15:00,840.0,5.0
4bbfd9f743d54ef1a726485ce82b7c4e412ec840,41.899602111,-87.633308037,41.899602111,-87.633308037,2019-06-16T11:00:00.000,2019-06-16 11:00:00,180.0,0.5
4b63fad50f354907caf0c082495d3957889a65ae,41.892072635,-87.62887415700001,41.934539715999996,-87.643022804,2019-06-16T11:00:00.000,2019-06-16 11:15:00,780.0,0.1
b96e6b95365075f1c890dc26d9a5c95377740c01,41.870607371999995,-87.622172937,41.884987192,-87.620992913,2019-06-16T11:00:00.000,2019-06-16 11:15:00,745.0,1.94
163a330aa8e774607fd3b78ee503f95d7c4ce1d7,41.898331794,-87.620762865,41.890922026,-87.618868355,2019-06-16T11:00:00.000,2019-06-16 11:15:00,480.0,0.9
2a3aa985bd87f39864eff7b00589b6cdffb81b69,41.892507781,-87.626214906,41.891971508000005,-87.612945414,2019-06-16T11:00:00.000,2019-06-16 11:00:00,360.0,1.0
15da767c1404aa6d1d10c30af49fefe752d0fcca,41.892072635,-87.62887415700001,41.97907082,-87.90303966100001,2019-06-16T11:00:00.000,2019-06-16 11:30:00,1800.0,0.0
6b049bb7b9abe383ac9692de4e41d59602a19876,41.884987192,-87.620992913,41.97907082,-87.90303966100001,2019-06-16T11:00:00.000,2019-06-16 12:00:00,3035.0,19.5
167a491658f3dfbfd5c10d9e49fd2a06f60c1a52,41.898331794,-87.620762865,41.785998518,-87.750934289,2019-06-16T11:00:00.000,2019-06-16 11:15:00,1653.0,13.41
b7cba992f1084965c8e0db833c916fa967833885,41.899602111,-87.633308037,41.899602111,-87.633308037,2019-06-16T11:00:00.000,2019-06-16 11:00:00,180.0,0.0
b816f5a60c42c24b269a232bc5ff418adc6fa6e8,41.899602111,-87.633308037,41.901206994,-87.676355989,2019-06-16T11:00:00.000,2019-06-16 11:15:00,720.0,0.0
b19884bd3e19b689ecc2df3b08f18f84a670516f,41.859349715,-87.617358006,41.892072635,-87.62887415700001,2019-06-16T11:00:00.000,2019-06-16 11:15:00,1034.0,3.0
15687d9db2ac0f5d2646bd36a448e90eff1925a8,41.884987192,-87.620992913,41.89503345,-87.61971067200001,2019-06-16T11:00:00.000,2019-06-16 11:00:00,180.0,0.8
816a5c55af866533e403278aea1f2a3246b36984,41.97907082,-87.90303966100001,41.870607371999995,-87.622172937,2019-06-16T11:00:00.000,2019-06-16 11:30:00,2297.0,18.46
da100d8e34b2555713ee3492ccb429c9c2693bfa,41.892042136,-87.63186395,41.891971508000005,-87.612945414,2019-06-16T11:00:00.000,2019-06-16 11:00:00,300.0,1.0
f13e3db216a0ddde083ffd3f01e5f7ef06af09fe,41.97907082,-87.90303966100001,41.899155613000005,-87.626210532,2019-06-16T11:00:00.000,2019-06-16 11:45:00,2150.0,17.6
b31c6e38626301b10c686eb0319520e53c0b37be,41.884987192,-87.620992913,41.892072635,-87.62887415700001,2019-06-16T11:00:00.000,2019-06-16 11:00:00,540.0,1.4
d696034327d0da452379966be155b592d4736fa7,41.97907082,-87.90303966100001,41.89321636,-87.63784421,2019-06-16T11:00:00.000,2019-06-16 11:30:00,2169.0,17.11
696f4cec163a39ec6def24a5e7bef501ceddf8ad,41.902788048000005,-87.62614559,41.97907082,-87.90303966100001,2019-06-16T11:00:00.000,2019-06-16 11:30:00,1920.0,18.2
2e49108749794bc95a9abbb4e59ca71c95224c96,41.907520075,-87.62665890000001,41.97907082,-87.90303966100001,2019-06-16T11:00:00.000,2019-06-16 11:30:00,1980.0,1.0
6a174ea659376d95bd93f2fd80c7753fc9fcb0ff,41.980264315,-87.913624596,41.899602111,-87.633308037,2019-06-16T11:00:00.000,2019-06-16 11:30:00,2025.0,18.17
d652bac7ea0b408e513ef0c9bd7649f6569480ad,41.922686284,-87.649488729,41.899602111,-87.633308037,2019-06-16T11:00:00.000,2019-06-16 11:00:00,300.0,0.0
daae8c365801430e9e2238171659621fa3b7548c,41.892507781,-87.626214906,41.880994471,-87.632746489,2019-06-16T11:00:00.000,2019-06-16 11:00:00,314.0,0.63
2784855ba16453f9d6fbf5180b173ac1330a8ae2,41.879255084,-87.642648998,41.879255084,-87.642648998,2019-06-16T11:00:00.000,2019-06-16 11:00:00,240.0,0.7
b219c66ac7478158455c5c7ba65790cad8ff92d1,41.808916283,-87.596183344,41.763246799,-87.61613411100001,2019-06-16T11:00:00.000,2019-06-16 11:15:00,960.0,0.2
d64a51137ce792b096e4e7098ec6566a33be1729,41.892042136,-87.63186395,41.97907082,-87.90303966100001,2019-06-16T11:00:00.000,2019-06-16 11:45:00,1980.0,0.0
f113540e4e834ede1449ce1abf11fedc0800cbcf,41.884987192,-87.620992913,41.892042136,-87.63186395,2019-06-16T11:00:00.000,2019-06-16 11:00:00,295.0,0.6
bd48a3e3f55be3fff17cfbafa8f4dbbd369a66c5,41.89503345,-87.61971067200001,41.785998518,-87.750934289,2019-06-16T11:00:00.000,2019-06-16 11:30:00,1987.0,13.61
6d5b8dfec8815f8ee77877d16fc0b2d78a22c626,41.857183858,-87.620334624,41.836150155,-87.648787952,2019-06-16T11:00:00.000,2019-06-16 11:15:00,968.0,3.8
b63d476760dd5b4e6bdfd303758ed00945a3ed95,41.890922026,-87.618868355,41.97907082,-87.90303966100001,2019-06-16T11:00:00.000,2019-06-16 11:30:00,1980.0,1.2
5a108d3f2af7b9050eb6f9bf04fb40e7c758bca0,41.878865584,-87.625192142,41.944226601,-87.655998182,2019-06-16T11:00:00.000,2019-06-16 11:15:00,982.0,5.94
d749d4ba9fce3ae65e0f05220bfef2093bb14095,41.877406123,-87.62197165200001,41.877406123,-87.62197165200001,2019-06-16T11:00:00.000,2019-06-16 11:00:00,8.0,0.0
6a7c692d426ce6fd9cdfcae5da061fc77c6c6f77,41.849246754,-87.624135298,41.899155613000005,-87.626210532,2019-06-16T11:00:00.000,2019-06-16 11:15:00,1087.0,3.54
2c8c17039b09cf841d11e35414b7fbb48d13f5a4,41.922686284,-87.649488729,41.899602111,-87.633308037,2019-06-16T11:00:00.000,2019-06-16 11:00:00,516.0,1.5
28c82c8b82c597144422018bb3e6348bfbda7872,41.874005383000004,-87.66351755,41.944226601,-87.655998182,2019-06-16T11:00:00.000,2019-06-16 11:15:00,1200.0,5.9
fb890f6f59de3dad7e449e0ce0d0fa736457b1e5,41.884987192,-87.620992913,41.879255084,-87.642648998,2019-06-16T11:00:00.000,2019-06-16 11:15:00,491.0,1.8
d9fd65455afed69db2ab725eee95ce2cab7ebb06,41.899602111,-87.633308037,41.899602111,-87.633308037,2019-06-16T11:00:00.000,2019-06-16 11:00:00,300.0,1.6
289912a279b3a61b5775824d5266bbad6952e5ef,41.89321636,-87.63784421,41.899155613000005,-87.626210532,2019-06-16T11:00:00.000,2019-06-16 11:00:00,395.0,1.23
f0c5eb0e6c6b440190655909202b7cc469f3cea5,41.899602111,-87.633308037,42.001571027,-87.695012589,2019-06-16T11:00:00.000,2019-06-16 11:30:00,1499.0,9.9
6c9c897db882c6091ffec151a3fcf26f2188c53a,41.899155613000005,-87.626210532,41.898331794,-87.620762865,2019-06-16T11:00:00.000,2019-06-16 11:30:00,2240.0,5.09
bb94d8d76ec03ccd653b706e4d2a8d1dfdebef3d,41.859349715,-87.617358006,41.97907082,-87.90303966100001,2019-06-16T11:00:00.000,2019-06-16 12:00:00,3211.0,21.0
b4ca1aac22b71d6e81e2aa458893e010391e790d,41.890922026,-87.618868355,41.785998518,-87.750934289,2019-06-16T11:00:00.000,2019-06-16 11:30:00,1620.0,0.0
7e9b85a468dcd188abe67ea6f8212a31747aa452,41.899602111,-87.633308037,41.842076117,-87.63397342200001,2019-06-16T11:00:00.000,2019-06-16 11:15:00,1313.0,7.1
2d69b4b7b549aac6b98d87bfe5574fcb2f2853ec,41.89503345,-87.61971067200001,41.880994471,-87.632746489,2019-06-16T11:00:00.000,2019-06-16 11:15:00,466.0,1.78
b3f32e08b0e407aac36debd1e2337f800d0844e8,41.877406123,-87.62197165200001,41.892507781,-87.626214906,2019-06-16T11:00:00.000,2019-06-16 11:15:00,420.0,0.9
b3d5c6854e68f82586cec03b904513ef1b6453de,41.922686284,-87.649488729,41.922686284,-87.649488729,2019-06-16T11:00:00.000,2019-06-16 11:15:00,600.0,0.0
2d1b8e7084826e43b5942d3b6c732e85dba9e4cd,41.884987192,-87.620992913,41.879255084,-87.642648998,2019-06-16T11:00:00.000,2019-06-16 11:15:00,627.0,1.8
0213748be3ae74eded9969f6d1fc3a90aa8ce7dc,41.899602111,-87.633308037,41.901206994,-87.676355989,2019-06-16T11:00:00.000,2019-06-16 11:00:00,330.0,1.19
f257c5c4fb01bb7640821212c75ca5560a45ec80,41.884987192,-87.620992913,41.880994471,-87.632746489,2019-06-16T11:00:00.000,2019-06-16 11:15:00,443.0,1.03
b0128d5de31ebe59e58ce2997be51efd25fe0090,42.001571027,-87.695012589,41.706587882,-87.623366512,2019-06-16T11:00:00.000,2019-06-16 12:15:00,3900.0,0.0
513fa60b0a91879c552d17cf35b7a8e74672eebb,41.874005383000004,-87.66351755,41.878914496,-87.70589713,2019-06-16T11:00:00.000,2019-06-16 11:00:00,316.0,1.2
05a18ee629879954142ac84bd4e29891c3eee349,41.880994471,-87.632746489,41.899155613000005,-87.626210532,2019-06-16T11:00:00.000,2019-06-16 11:00:00,600.0,1.6
95a15cc35f52ee503543ee867f8e3b75f699dd8e,41.885300021999996,-87.642808466,41.89503345,-87.61971067200001,2019-06-16T11:00:00.000,2019-06-16 11:15:00,1080.0,2.0
9587b03e7c5e05197d38386ade59054e5cf200d5,41.77887686,-87.594925439,41.740205756,-87.61596952299999,2019-06-16T11:00:00.000,2019-06-16 11:00:00,531.0,2.57
958cd3d7851e76be420db88a33a7afcb23b54d7a,41.874005383000004,-87.66351755,41.874005383000004,-87.66351755,2019-06-16T11:00:00.000,2019-06-16 11:00:00,370.0,1.16
870695f647d01dcd580e67e751a66e72fff74ee6,41.884987192,-87.620992913,41.892507781,-87.626214906,2019-06-16T11:00:00.000,2019-06-16 11:00:00,436.0,1.37
0cc54017b590bc9016aa76083729e15fd8967a4c,41.944226601,-87.655998182,41.92276062,-87.69915534299999,2019-06-16T11:00:00.000,2019-06-16 11:15:00,1020.0,3.9
e8abb130e7a1290c9cc72d3872c7b112fd34b301,41.898331794,-87.620762865,41.899155613000005,-87.626210532,2019-06-16T11:00:00.000,2019-06-16 11:00:00,171.0,0.5
9476a821c825cc3403ef54bcce4b04d2def0d842,41.880994471,-87.632746489,41.97907082,-87.90303966100001,2019-06-16T11:00:00.000,2019-06-16 11:30:00,1800.0,17.9
961e6fb325c57f2f22a5d0c530cf505601278a0a,41.899602111,-87.633308037,41.944226601,-87.655998182,2019-06-16T11:00:00.000,2019-06-16 11:15:00,846.0,5.3
0cce8e44d1a33ce6bff0411e6a306368ff1a1d34,41.857183858,-87.620334624,41.857183858,-87.620334624,2019-06-16T11:00:00.000,2019-06-16 11:00:00,333.0,1.1
40c74818c89b12261924c773660a5b7505d2d963,41.880994471,-87.632746489,41.97907082,-87.90303966100001,2019-06-16T11:00:00.000,2019-06-16 11:30:00,1680.0,0.0
40de494af78e5c858427e2dae7ef8a53d9b4f29a,41.859349715,-87.617358006,41.884987192,-87.620992913,2019-06-16T11:00:00.000,2019-06-16 11:15:00,885.0,3.24
e8e475cc24427c2c046079f6893e93c496a18cce,41.922686284,-87.649488729,41.986711799999995,-87.663416405,2019-06-16T11:00:00.000,2019-06-16 11:15:00,937.0,5.87
05d9e76497287c858ebaeff924e48081a720cf06,41.870607371999995,-87.622172937,41.785998518,-87.750934289,2019-06-16T11:00:00.000,2019-06-16 11:15:00,1260.0,11.5
e8f77e545183a912807f716d801760457ec3cdce,41.97907082,-87.90303966100001,41.880994471,-87.632746489,2019-06-16T11:00:00.000,2019-06-16 11:30:00,1740.0,16.9
9380b05b9c4502525762b5d7b7e6e5f32165e143,41.94651142,-87.80602000200001,41.927260956,-87.765501609,2019-06-16T11:00:00.000,2019-06-16 11:15:00,1671.0,7.68
50fcf2cfc39946500a8286c3869f2cf55b4984b0,41.892507781,-87.626214906,41.785998518,-87.750934289,2019-06-16T11:00:00.000,2019-06-16 11:30:00,1560.0,13.1
790b0a9ae6cfac8a10146d45830eeab346d6c33d,41.880994471,-87.632746489,41.891971508000005,-87.612945414,2019-06-16T11:00:00.000,2019-06-16 11:15:00,618.0,1.66
791a9a21544e13347ee593f8cefd7a55dffa6af8,41.97907082,-87.90303966100001,41.880994471,-87.632746489,2019-06-16T11:00:00.000,2019-06-16 11:45:00,2152.0,17.88
9472045a80753723447a8ed07dff8c25d68455cd,41.892507781,-87.626214906,41.859349715,-87.617358006,2019-06-16T11:00:00.000,2019-06-16 11:15:00,840.0,0.0
416b466b7c5d9910d3fb714f3406c513a5d84c25,41.899602111,-87.633308037,41.899602111,-87.633308037,2019-06-16T11:00:00.000,2019-06-16 11:00:00,360.0,1.3
f4884bc84329cdd4c0c54ea9da41f979c2032a37,41.794090253,-87.592310855,41.717493036,-87.648895072,2019-06-16T11:00:00.000,2019-06-16 11:45:00,2100.0,10.2
783915a502125c762e6465f50c9149e9a5793692,41.870607371999995,-87.622172937,41.859349715,-87.617358006,2019-06-16T11:00:00.000,2019-06-16 11:15:00,394.0,1.5
9a5c600b3fd621e56d2bc071b5ffdb3e543d0ecf,42.001571027,-87.695012589,41.983636307,-87.723583185,2019-06-16T11:00:00.000,2019-06-16 11:00:00,660.0,2.7
99bd62691dea1044894a610042686ad60f3cd99a,41.892507781,-87.626214906,41.891971508000005,-87.612945414,2019-06-16T11:00:00.000,2019-06-16 11:00:00,300.0,1.1
997596a9c9ca920b48204874737464793c5b00ea,41.899602111,-87.633308037,41.878865584,-87.625192142,2019-06-16T11:00:00.000,2019-06-16 11:15:00,574.0,1.38
7d68081c4fe58868ec14a220e801da5f8d817037,41.885300021999996,-87.642808466,41.892042136,-87.63186395,2019-06-16T11:00:00.000,2019-06-16 11:00:00,420.0,0.9
98b2321f8ddc0adb059c6751a8bac0ff7fbd452a,41.898331794,-87.620762865,41.97907082,-87.90303966100001,2019-06-16T11:00:00.000,2019-06-16 11:30:00,2040.0,0.0
98857283856141620511cb814a34bfb93a35d29e,41.880994471,-87.632746489,41.898331794,-87.620762865,2019-06-16T11:00:00.000,2019-06-16 11:15:00,540.0,0.1
9858b7734faaf5f48958ea5beaf18506d5811967,41.892507781,-87.626214906,41.880994471,-87.632746489,2019-06-16T11:00:00.000,2019-06-16 11:00:00,420.0,0.0
f4a8b8a48be5c8122f72a905c4907aaf5478794a,41.878865584,-87.625192142,41.874005383000004,-87.66351755,2019-06-16T11:00:00.000,2019-06-16 11:15:00,420.0,1.4
ee257f86381fa54156ffd5000b2b35e3a4520879,41.944226601,-87.655998182,41.79259236,-87.76961545299999,2019-06-16T11:00:00.000,2019-06-16 11:45:00,2340.0,0.0
0d2bcc5f1c023853f2a0aed7dc4ad7af9f0a5a8e,41.870607371999995,-87.622172937,41.880994471,-87.632746489,2019-06-16T11:00:00.000,2019-06-16 11:00:00,394.0,1.05
77c5feee1b7a59bf27499678b4ca49447d5b96ee,41.857183858,-87.620334624,41.794090253,-87.592310855,2019-06-16T11:00:00.000,2019-06-16 11:00:00,600.0,5.6
51e553bc8e6ff8c3d8c739587c78afcd83e18267,41.89321636,-87.63784421,41.891971508000005,-87.612945414,2019-06-16T11:00:00.000,2019-06-16 11:15:00,511.0,1.78
97abd515bbe93d9b0f1dee774b87f5857a9342ce,41.892072635,-87.62887415700001,41.877406123,-87.62197165200001,2019-06-16T11:00:00.000,2019-06-16 11:15:00,300.0,0.0
48154af733a6e731f204e3ccab34de14f69497c5,41.706587882,-87.623366512,41.745757713,-87.708365704,2019-06-16T11:00:00.000,2019-06-16 11:15:00,1080.0,6.4
781771a7ed982dc4a0f3227f161dc569025255f4,41.891971508000005,-87.612945414,41.892042136,-87.63186395,2019-06-16T11:00:00.000,2019-06-16 11:00:00,597.0,1.6
